Path 1:
  -3.4036, 0.7263, 0.8952, -3.4036, -1.8505, 1.5388
  -3.4036, -1.6959, 1.6521, -3.4036, -1.6959, 1.6521
  -5.0123, -0.4824, 0.9965, -3.4036, -1.6959, 1.6521
  -5.0123, 1.6578, 1.2122, -3.4036, -1.6959, 1.6521
  -5.0123, -0.3540, 1.0150, -3.4036, -1.6959, 1.6521
  -3.1212, -0.3540, 1.7533, -3.1212, -0.3540, 1.7533
  -3.1212, -0.3540, 1.7533, -3.1212, -0.3540, 1.7533
  -3.1212, -0.3540, 1.7533, -3.1212, -0.3540, 1.7533
  -3.1212, 1.2167, 0.5482, -3.1212, -0.3540, 1.7533
  -4.5977, 1.2167, 0.9096, -3.1212, -0.3540, 1.7533
  -5.7885, 1.4107, 2.0567, -5.7885, 1.4107, 2.0567
  -5.7885, 1.4107, 2.0567, -5.7885, 1.4107, 2.0567
  -5.7885, 1.4107, 2.0567, -5.7885, 1.4107, 2.0567
  -5.7885, 2.5635, 2.0869, -5.7885, 2.5635, 2.0869
  -6.5625, 2.2862, 3.2405, -6.5625, 2.2862, 3.2405
  -6.5625, 1.2676, 3.0044, -6.5625, 2.2862, 3.2405
  -6.5625, 2.2251, 3.2555, -6.5625, 2.2251, 3.2555

